order_id,order_date,product_id,warehouse_id,quantity_ordered,quantity_fulfilled,unit_price
ORD005446,2025-09-30,PROD006,WH003,16,16,163316.34
ORD005447,2025-09-30,PROD007,WH003,12,12,46899.95
ORD005448,2025-09-30,PROD008,WH003,29,29,25182.06
ORD005449,2025-09-30,PROD009,WH004,29,29,16954.09
ORD005450,2025-09-30,PROD010,WH001,23,23,12303.62
ORD005451,2025-09-30,PROD011,WH001,107,107,4997.66
ORD005452,2025-09-30,PROD012,WH001,26,26,30769.74
ORD005453,2025-09-30,PROD013,WH004,160,160,2436.8
ORD005454,2025-09-30,PROD014,WH004,83,83,3569.41
ORD005455,2025-09-30,PROD015,WH004,26,26,21326.48
ORD005456,2025-09-30,PROD016,WH004,22,22,34448.76
ORD005457,2025-09-30,PROD017,WH003,37,37,13382.66
ORD005458,2025-09-30,PROD018,WH003,35,35,38646.97
ORD005459,2025-09-30,PROD019,WH001,9,9,189809.58
ORD005460,2025-09-30,PROD020,WH001,12,12,101291.22
ORD005461,2025-10-01,PROD001,WH001,8,8,240752.07
ORD005462,2025-10-01,PROD002,WH001,6,6,401573.02
ORD005463,2025-10-01,PROD003,WH002,13,13,121734.19
ORD005464,2025-10-01,PROD004,WH002,21,21,57534.33
ORD005465,2025-10-01,PROD005,WH003,23,23,41038.69
ORD005466,2025-10-01,PROD006,WH003,11,11,165294.38
ORD005467,2025-10-01,PROD007,WH003,22,22,48870.31
ORD005468,2025-10-01,PROD008,WH003,34,34,25113.93
ORD005469,2025-10-01,PROD009,WH004,182,111,17467.06
ORD005470,2025-10-01,PROD010,WH001,51,51,11906.01
ORD005471,2025-10-01,PROD011,WH001,103,103,4867.12
ORD005472,2025-10-01,PROD012,WH001,21,21,30505.2
ORD005473,2025-10-01,PROD013,WH004,112,112,2530.82
ORD005474,2025-10-01,PROD014,WH004,73,73,3505.78
ORD005475,2025-10-01,PROD015,WH004,33,33,20781.25
ORD005476,2025-10-01,PROD016,WH004,19,19,33364.06
ORD005477,2025-10-01,PROD017,WH003,51,51,13485.64
ORD005478,2025-10-01,PROD018,WH003,28,28,38378.94
ORD005479,2025-10-01,PROD019,WH001,7,7,190899.31
ORD005480,2025-10-01,PROD020,WH001,15,15,99624.94
ORD005481,2025-10-02,PROD001,WH001,6,6,240571.6
ORD005482,2025-10-02,PROD002,WH001,9,9,400355.69
ORD005483,2025-10-02,PROD003,WH002,14,14,126468.8
ORD005484,2025-10-02,PROD004,WH002,27,27,58815.21
ORD005485,2025-10-02,PROD005,WH003,30,30,38827.49
ORD005486,2025-10-02,PROD006,WH003,10,10,162728.14
ORD005487,2025-10-02,PROD007,WH003,14,14,46825.3
ORD005488,2025-10-02,PROD008,WH003,31,31,25747.35
ORD005489,2025-10-02,PROD009,WH004,36,36,17095.21
ORD005490,2025-10-02,PROD010,WH001,54,54,11975.33
ORD005491,2025-10-02,PROD011,WH001,59,59,4988.9
ORD005492,2025-10-02,PROD012,WH001,18,18,30836.59
ORD005493,2025-10-02,PROD013,WH004,95,95,2523.98
ORD005494,2025-10-02,PROD014,WH004,105,105,3430.42
ORD005495,2025-10-02,PROD015,WH004,39,39,20934.68
ORD005496,2025-10-02,PROD016,WH004,18,18,34559.36
ORD005497,2025-10-02,PROD017,WH003,40,40,13437.91
ORD005498,2025-10-02,PROD018,WH003,27,27,37565.74
ORD005499,2025-10-02,PROD019,WH001,6,6,195599.86
ORD005500,2025-10-02,PROD020,WH001,9,9,102613.82
ORD005501,2025-10-03,PROD001,WH001,8,8,246358.47
ORD005502,2025-10-03,PROD002,WH001,5,5,400939.14
ORD005503,2025-10-03,PROD003,WH002,14,14,123006.91
ORD005504,2025-10-03,PROD004,WH002,17,17,57798.39
ORD005505,2025-10-03,PROD005,WH003,17,17,40797.11
ORD005506,2025-10-03,PROD006,WH003,9,9,167344.59
ORD005507,2025-10-03,PROD007,WH003,4,4,49007.04
ORD005508,2025-10-03,PROD008,WH003,32,32,25631.14
ORD005509,2025-10-03,PROD009,WH004,33,33,17286.38
ORD005510,2025-10-03,PROD010,WH001,43,43,11828.47
ORD005511,2025-10-03,PROD011,WH001,91,91,4935.63
ORD005512,2025-10-03,PROD012,WH001,25,25,29734.48
ORD005513,2025-10-03,PROD013,WH004,119,119,2470.46
ORD005514,2025-10-03,PROD014,WH004,877,485,3447.31
ORD005515,2025-10-03,PROD015,WH004,54,54,21318.13
ORD005516,2025-10-03,PROD016,WH004,20,20,33049.34
ORD005517,2025-10-03,PROD017,WH003,79,79,13685.0
ORD005518,2025-10-03,PROD018,WH003,38,38,38737.73
ORD005519,2025-10-03,PROD019,WH001,6,6,185052.9
ORD005520,2025-10-03,PROD020,WH001,12,12,97371.08
ORD005521,2025-10-04,PROD001,WH001,16,16,236910.68
ORD005522,2025-10-04,PROD002,WH001,8,8,402824.35
ORD005523,2025-10-04,PROD003,WH002,14,14,125608.5
ORD005524,2025-10-04,PROD004,WH002,27,27,58610.57
ORD005525,2025-10-04,PROD005,WH003,18,18,40321.94
ORD005526,2025-10-04,PROD006,WH003,11,11,163587.74
ORD005527,2025-10-04,PROD007,WH003,15,15,47995.39
ORD005528,2025-10-04,PROD008,WH003,33,33,25209.99
ORD005529,2025-10-04,PROD009,WH004,57,57,16611.81
ORD005530,2025-10-04,PROD010,WH001,49,49,11805.25
ORD005531,2025-10-04,PROD011,WH001,79,79,5117.15
ORD005532,2025-10-04,PROD012,WH001,31,31,29716.19
ORD005533,2025-10-04,PROD013,WH004,85,85,2545.17
ORD005534,2025-10-04,PROD014,WH004,94,94,3447.71
ORD005535,2025-10-04,PROD015,WH004,47,47,20422.47
ORD005536,2025-10-04,PROD016,WH004,27,27,34000.82
ORD005537,2025-10-04,PROD017,WH003,41,41,13817.91
ORD005538,2025-10-04,PROD018,WH003,42,42,38727.97
ORD005539,2025-10-04,PROD019,WH001,6,6,187183.51
ORD005540,2025-10-04,PROD020,WH001,19,19,102459.61
ORD005541,2025-10-05,PROD001,WH001,4,4,239707.91
ORD005542,2025-10-05,PROD002,WH001,4,4,398905.38
ORD005543,2025-10-05,PROD003,WH002,21,21,121459.43
ORD005544,2025-10-05,PROD004,WH002,14,14,57948.2
ORD005545,2025-10-05,PROD005,WH003,33,33,40111.17
ORD005546,2025-10-05,PROD006,WH003,13,13,160841.14
ORD005547,2025-10-05,PROD007,WH003,15,15,49216.05
ORD005548,2025-10-05,PROD008,WH003,49,49,25327.33
ORD005549,2025-10-05,PROD009,WH004,32,32,17307.31
ORD005550,2025-10-05,PROD010,WH001,54,54,12060.5
ORD005551,2025-10-05,PROD011,WH001,63,63,5049.06
ORD005552,2025-10-05,PROD012,WH001,24,24,29798.15
ORD005553,2025-10-05,PROD013,WH004,105,105,2526.89
ORD005554,2025-10-05,PROD014,WH004,67,67,3600.42
ORD005555,2025-10-05,PROD015,WH004,45,45,21186.12
ORD005556,2025-10-05,PROD016,WH004,19,19,33676.93
ORD005557,2025-10-05,PROD017,WH003,34,34,13326.04
ORD005558,2025-10-05,PROD018,WH003,22,22,39056.43
ORD005559,2025-10-05,PROD019,WH001,9,9,186409.03
ORD005560,2025-10-05,PROD020,WH001,13,13,101837.18
ORD005561,2025-10-06,PROD001,WH001,7,7,239499.78
ORD005562,2025-10-06,PROD002,WH001,6,6,408616.49
ORD005563,2025-10-06,PROD003,WH002,12,12,126856.53
ORD005564,2025-10-06,PROD004,WH002,18,18,56775.17
ORD005565,2025-10-06,PROD005,WH003,22,22,39919.11
ORD005566,2025-10-06,PROD006,WH003,16,16,160404.75
ORD005567,2025-10-06,PROD007,WH003,18,18,48490.77
ORD005568,2025-10-06,PROD008,WH003,27,27,24337.57
ORD005569,2025-10-06,PROD009,WH004,49,49,16579.03
ORD005570,2025-10-06,PROD010,WH001,61,61,12248.27
ORD005571,2025-10-06,PROD011,WH001,48,48,4982.89
ORD005572,2025-10-06,PROD012,WH001,21,21,29461.76
ORD005573,2025-10-06,PROD013,WH004,109,109,2513.89
ORD005574,2025-10-06,PROD014,WH004,102,102,3504.05
ORD005575,2025-10-06,PROD015,WH004,37,37,20887.74
ORD005576,2025-10-06,PROD016,WH004,14,14,34827.05
ORD005577,2025-10-06,PROD017,WH003,31,31,13702.06
ORD005578,2025-10-06,PROD018,WH003,28,28,37205.63
ORD005579,2025-10-06,PROD019,WH001,8,8,190806.83
ORD005580,2025-10-06,PROD020,WH001,18,18,97532.46
ORD005581,2025-10-07,PROD001,WH001,6,6,236323.02
ORD005582,2025-10-07,PROD002,WH001,6,6,420082.56
ORD005583,2025-10-07,PROD003,WH002,18,18,124715.6
ORD005584,2025-10-07,PROD004,WH002,26,26,59364.53
ORD005585,2025-10-07,PROD005,WH003,25,25,39198.4
ORD005586,2025-10-07,PROD006,WH003,12,12,162082.88
ORD005587,2025-10-07,PROD007,WH003,15,15,47576.14
ORD005588,2025-10-07,PROD008,WH003,22,22,24799.49
ORD005589,2025-10-07,PROD009,WH004,26,26,17250.18
ORD005590,2025-10-07,PROD010,WH001,25,25,12071.58
ORD005591,2025-10-07,PROD011,WH001,73,73,5015.97
ORD005592,2025-10-07,PROD012,WH001,24,24,30184.28
ORD005593,2025-10-07,PROD013,WH004,86,86,2534.83
ORD005594,2025-10-07,PROD014,WH004,109,109,3582.49
ORD005595,2025-10-07,PROD015,WH004,25,25,20892.57
ORD005596,2025-10-07,PROD016,WH004,20,20,34617.97
ORD005597,2025-10-07,PROD017,WH003,45,45,13496.03
ORD005598,2025-10-07,PROD018,WH003,37,37,38506.34
ORD005599,2025-10-07,PROD019,WH001,8,8,194272.99
ORD005600,2025-10-07,PROD020,WH001,12,12,97193.29
ORD005601,2025-10-08,PROD001,WH001,4,4,240671.47
ORD005602,2025-10-08,PROD002,WH001,6,6,422038.76
ORD005603,2025-10-08,PROD003,WH002,14,14,124971.68
ORD005604,2025-10-08,PROD004,WH002,21,21,59267.78
ORD005605,2025-10-08,PROD005,WH003,32,32,39246.16
ORD005606,2025-10-08,PROD006,WH003,7,7,166032.44
ORD005607,2025-10-08,PROD007,WH003,15,15,49066.48
ORD005608,2025-10-08,PROD008,WH003,31,31,24897.3
ORD005609,2025-10-08,PROD009,WH004,28,28,16986.46
ORD005610,2025-10-08,PROD010,WH001,40,40,11699.05
ORD005611,2025-10-08,PROD011,WH001,51,51,4862.65
ORD005612,2025-10-08,PROD012,WH001,30,30,29943.67
ORD005613,2025-10-08,PROD013,WH004,51,51,2551.52
ORD005614,2025-10-08,PROD014,WH004,66,66,3590.58
ORD005615,2025-10-08,PROD015,WH004,544,311,21199.9
ORD005616,2025-10-08,PROD016,WH004,23,23,34665.85
ORD005617,2025-10-08,PROD017,WH003,56,56,13690.23
ORD005618,2025-10-08,PROD018,WH003,38,38,38459.39
ORD005619,2025-10-08,PROD019,WH001,12,12,193066.98
ORD005620,2025-10-08,PROD020,WH001,7,7,100031.82
ORD005621,2025-10-09,PROD001,WH001,8,8,239394.31
ORD005622,2025-10-09,PROD002,WH001,5,5,401614.93
ORD005623,2025-10-09,PROD003,WH002,13,13,127578.61
ORD005624,2025-10-09,PROD004,WH002,29,29,56415.26
ORD005625,2025-10-09,PROD005,WH003,16,16,39441.87
ORD005626,2025-10-09,PROD006,WH003,7,7,165197.17
ORD005627,2025-10-09,PROD007,WH003,16,16,49358.2
ORD005628,2025-10-09,PROD008,WH003,19,19,25428.96
ORD005629,2025-10-09,PROD009,WH004,32,32,16866.04
ORD005630,2025-10-09,PROD010,WH001,55,55,12154.04
ORD005631,2025-10-09,PROD011,WH001,67,67,5129.41
ORD005632,2025-10-09,PROD012,WH001,25,25,30069.99
ORD005633,2025-10-09,PROD013,WH004,77,77,2494.29
ORD005634,2025-10-09,PROD014,WH004,103,103,3511.13
ORD005635,2025-10-09,PROD015,WH004,25,25,20762.53
ORD005636,2025-10-09,PROD016,WH004,28,28,34830.99
ORD005637,2025-10-09,PROD017,WH003,42,42,13740.8
ORD005638,2025-10-09,PROD018,WH003,52,52,38468.5
ORD005639,2025-10-09,PROD019,WH001,6,6,191015.65
ORD005640,2025-10-09,PROD020,WH001,10,10,102816.85
ORD005641,2025-10-10,PROD001,WH001,4,4,237086.96
ORD005642,2025-10-10,PROD002,WH001,3,3,404665.13
ORD005643,2025-10-10,PROD003,WH002,13,13,123066.04
ORD005644,2025-10-10,PROD004,WH002,18,18,58841.38
ORD005645,2025-10-10,PROD005,WH003,25,25,40713.49
ORD005646,2025-10-10,PROD006,WH003,10,10,165961.43
ORD005647,2025-10-10,PROD007,WH003,26,26,48437.71
ORD005648,2025-10-10,PROD008,WH003,29,29,24773.44
ORD005649,2025-10-10,PROD009,WH004,27,27,16530.55
ORD005650,2025-10-10,PROD010,WH001,63,63,11822.62
ORD005651,2025-10-10,PROD011,WH001,69,69,5025.29
ORD005652,2025-10-10,PROD012,WH001,23,23,30563.28
ORD005653,2025-10-10,PROD013,WH004,89,89,2541.58
ORD005654,2025-10-10,PROD014,WH004,88,88,3432.69
ORD005655,2025-10-10,PROD015,WH004,31,31,20434.82
ORD005656,2025-10-10,PROD016,WH004,16,16,34715.14
ORD005657,2025-10-10,PROD017,WH003,38,38,13156.23
ORD005658,2025-10-10,PROD018,WH003,32,32,37756.75
ORD005659,2025-10-10,PROD019,WH001,7,7,185374.17
ORD005660,2025-10-10,PROD020,WH001,63,43,100384.29
ORD005661,2025-10-11,PROD001,WH001,9,9,238032.04
ORD005662,2025-10-11,PROD002,WH001,6,6,402681.34
ORD005663,2025-10-11,PROD003,WH002,16,16,125713.76
ORD005664,2025-10-11,PROD004,WH002,13,13,57524.6
ORD005665,2025-10-11,PROD005,WH003,27,27,39200.29
ORD005666,2025-10-11,PROD006,WH003,9,9,166980.86
ORD005667,2025-10-11,PROD007,WH003,15,15,48970.01
ORD005668,2025-10-11,PROD008,WH003,25,25,24660.61
ORD005669,2025-10-11,PROD009,WH004,34,34,16680.15
ORD005670,2025-10-11,PROD010,WH001,43,43,11694.18
ORD005671,2025-10-11,PROD011,WH001,59,59,5008.37
ORD005672,2025-10-11,PROD012,WH001,40,40,30596.33
ORD005673,2025-10-11,PROD013,WH004,74,74,2462.62
ORD005674,2025-10-11,PROD014,WH004,103,103,3491.73
ORD005675,2025-10-11,PROD015,WH004,33,33,20572.61
ORD005676,2025-10-11,PROD016,WH004,22,22,33804.57
ORD005677,2025-10-11,PROD017,WH003,53,53,13107.51
ORD005678,2025-10-11,PROD018,WH003,17,17,38936.46
ORD005679,2025-10-11,PROD019,WH001,8,8,192012.92
ORD005680,2025-10-11,PROD020,WH001,89,70,98996.88
ORD005681,2025-10-12,PROD001,WH001,14,14,245489.25
ORD005682,2025-10-12,PROD002,WH001,4,4,402200.07
ORD005683,2025-10-12,PROD003,WH002,17,17,121840.5
ORD005684,2025-10-12,PROD004,WH002,22,22,59540.32
ORD005685,2025-10-12,PROD005,WH003,25,25,39541.64
ORD005686,2025-10-12,PROD006,WH003,11,11,169316.14
ORD005687,2025-10-12,PROD007,WH003,15,15,48396.33
ORD005688,2025-10-12,PROD008,WH003,25,25,25720.06
ORD005689,2025-10-12,PROD009,WH004,24,24,17258.5
ORD005690,2025-10-12,PROD010,WH001,40,40,11715.95
ORD005691,2025-10-12,PROD011,WH001,89,89,5105.67
ORD005692,2025-10-12,PROD012,WH001,21,21,29366.18
ORD005693,2025-10-12,PROD013,WH004,108,108,2528.83
ORD005694,2025-10-12,PROD014,WH004,81,81,3500.09
ORD005695,2025-10-12,PROD015,WH004,37,37,21261.73
ORD005696,2025-10-12,PROD016,WH004,27,27,34540.58
ORD005697,2025-10-12,PROD017,WH003,30,30,13745.97
ORD005698,2025-10-12,PROD018,WH003,23,23,38763.75
ORD005699,2025-10-12,PROD019,WH001,11,11,193958.36
ORD005700,2025-10-12,PROD020,WH001,5,5,99475.45
ORD005701,2025-10-13,PROD001,WH001,10,10,245604.88
ORD005702,2025-10-13,PROD002,WH001,7,7,415401.67
ORD005703,2025-10-13,PROD003,WH002,11,11,127542.28
ORD005704,2025-10-13,PROD004,WH002,21,21,59702.39
ORD005705,2025-10-13,PROD005,WH003,25,25,39079.4
ORD005706,2025-10-13,PROD006,WH003,12,12,163718.74
ORD005707,2025-10-13,PROD007,WH003,12,12,48882.86
ORD005708,2025-10-13,PROD008,WH003,41,41,24379.46
ORD005709,2025-10-13,PROD009,WH004,46,46,17041.6
ORD005710,2025-10-13,PROD010,WH001,34,34,12258.05
ORD005711,2025-10-13,PROD011,WH001,93,93,4855.7
ORD005712,2025-10-13,PROD012,WH001,34,34,30791.13
ORD005713,2025-10-13,PROD013,WH004,117,117,2571.72
ORD005714,2025-10-13,PROD014,WH004,59,59,3462.68
ORD005715,2025-10-13,PROD015,WH004,35,35,21336.16
ORD005716,2025-10-13,PROD016,WH004,23,23,33239.44
ORD005717,2025-10-13,PROD017,WH003,34,34,13721.02
ORD005718,2025-10-13,PROD018,WH003,37,37,37957.87
ORD005719,2025-10-13,PROD019,WH001,7,7,194107.11
ORD005720,2025-10-13,PROD020,WH001,9,9,98275.64
ORD005721,2025-10-14,PROD001,WH001,8,8,242486.27
ORD005722,2025-10-14,PROD002,WH001,7,7,417038.53
ORD005723,2025-10-14,PROD003,WH002,14,14,122768.69
ORD005724,2025-10-14,PROD004,WH002,22,22,59107.64
ORD005725,2025-10-14,PROD005,WH003,21,21,41099.17
ORD005726,2025-10-14,PROD006,WH003,8,8,166149.18
ORD005727,2025-10-14,PROD007,WH003,20,20,48820.37
ORD005728,2025-10-14,PROD008,WH003,23,23,25048.88
ORD005729,2025-10-14,PROD009,WH004,31,31,17100.07
ORD005730,2025-10-14,PROD010,WH001,63,63,11649.61
ORD005731,2025-10-14,PROD011,WH001,77,77,5007.29
ORD005732,2025-10-14,PROD012,WH001,23,23,30136.01
ORD005733,2025-10-14,PROD013,WH004,130,130,2525.51
ORD005734,2025-10-14,PROD014,WH004,63,63,3430.57
ORD005735,2025-10-14,PROD015,WH004,35,35,20674.13
ORD005736,2025-10-14,PROD016,WH004,17,17,34522.25
ORD005737,2025-10-14,PROD017,WH003,40,40,13230.79
ORD005738,2025-10-14,PROD018,WH003,53,53,37808.54
ORD005739,2025-10-14,PROD019,WH001,8,8,187155.59
ORD005740,2025-10-14,PROD020,WH001,7,7,100271.1
ORD005741,2025-10-15,PROD001,WH001,7,7,247010.94
ORD005742,2025-10-15,PROD002,WH001,7,7,418660.13
ORD005743,2025-10-15,PROD003,WH002,15,15,123271.06
ORD005744,2025-10-15,PROD004,WH002,10,10,57542.77
ORD005745,2025-10-15,PROD005,WH003,35,35,41004.72
ORD005746,2025-10-15,PROD006,WH003,11,11,168943.12
ORD005747,2025-10-15,PROD007,WH003,11,11,47022.32
ORD005748,2025-10-15,PROD008,WH003,19,19,25493.91
ORD005749,2025-10-15,PROD009,WH004,29,29,16793.56
ORD005750,2025-10-15,PROD010,WH001,41,41,12031.54
ORD005751,2025-10-15,PROD011,WH001,92,92,4851.53
ORD005752,2025-10-15,PROD012,WH001,22,22,30897.46
ORD005753,2025-10-15,PROD013,WH004,99,99,2539.16
ORD005754,2025-10-15,PROD014,WH004,65,65,3445.76
ORD005755,2025-10-15,PROD015,WH004,39,39,21231.58
ORD005756,2025-10-15,PROD016,WH004,17,17,33578.35
ORD005757,2025-10-15,PROD017,WH003,29,29,13167.46
ORD005758,2025-10-15,PROD018,WH003,29,29,37829.71
ORD005759,2025-10-15,PROD019,WH001,5,5,191296.4
ORD005760,2025-10-15,PROD020,WH001,9,9,97538.66
ORD005761,2025-10-16,PROD001,WH001,13,13,240265.05
ORD005762,2025-10-16,PROD002,WH001,5,5,410365.66
ORD005763,2025-10-16,PROD003,WH002,14,14,125964.84
ORD005764,2025-10-16,PROD004,WH002,22,22,57111.37
ORD005765,2025-10-16,PROD005,WH003,14,14,38849.54
ORD005766,2025-10-16,PROD006,WH003,11,11,163266.09
ORD005767,2025-10-16,PROD007,WH003,19,19,47707.91
ORD005768,2025-10-16,PROD008,WH003,38,38,25203.61
ORD005769,2025-10-16,PROD009,WH004,22,22,17438.78
ORD005770,2025-10-16,PROD010,WH001,19,19,11786.44
ORD005771,2025-10-16,PROD011,WH001,54,54,5056.2
ORD005772,2025-10-16,PROD012,WH001,14,14,29275.32
ORD005773,2025-10-16,PROD013,WH004,94,94,2453.59
ORD005774,2025-10-16,PROD014,WH004,48,48,3501.92
ORD005775,2025-10-16,PROD015,WH004,25,25,21262.56
ORD005776,2025-10-16,PROD016,WH004,11,11,34731.48
ORD005777,2025-10-16,PROD017,WH003,32,32,13697.56
ORD005778,2025-10-16,PROD018,WH003,33,33,36895.0
ORD005779,2025-10-16,PROD019,WH001,5,5,192096.82
ORD005780,2025-10-16,PROD020,WH001,8,8,101947.95
ORD005781,2025-10-17,PROD001,WH001,5,5,240367.68
ORD005782,2025-10-17,PROD002,WH001,3,3,421453.73
ORD005783,2025-10-17,PROD003,WH002,8,8,121282.34
ORD005784,2025-10-17,PROD004,WH002,19,19,59108.93
ORD005785,2025-10-17,PROD005,WH003,22,22,39603.57
ORD005786,2025-10-17,PROD006,WH003,10,10,166489.45
ORD005787,2025-10-17,PROD007,WH003,13,13,48557.23
ORD005788,2025-10-17,PROD008,WH003,46,46,24709.37
ORD005789,2025-10-17,PROD009,WH004,41,41,17505.33
ORD005790,2025-10-17,PROD010,WH001,48,48,11714.34
ORD005791,2025-10-17,PROD011,WH001,113,113,4897.11
ORD005792,2025-10-17,PROD012,WH001,28,28,30705.95
ORD005793,2025-10-17,PROD013,WH004,86,86,2442.88
ORD005794,2025-10-17,PROD014,WH004,67,67,3475.07
ORD005795,2025-10-17,PROD015,WH004,14,14,21293.76
ORD005796,2025-10-17,PROD016,WH004,34,34,34594.64
ORD005797,2025-10-17,PROD017,WH003,34,34,13868.28
ORD005798,2025-10-17,PROD018,WH003,50,50,38660.23
ORD005799,2025-10-17,PROD019,WH001,64,41,193927.67
ORD005800,2025-10-17,PROD020,WH001,8,8,102696.26
ORD005801,2025-10-18,PROD001,WH001,11,11,240773.1
ORD005802,2025-10-18,PROD002,WH001,4,4,406148.46
ORD005803,2025-10-18,PROD003,WH002,16,16,126962.1
ORD005804,2025-10-18,PROD004,WH002,23,23,56829.12
ORD005805,2025-10-18,PROD005,WH003,20,20,38963.76
ORD005806,2025-10-18,PROD006,WH003,6,6,167824.78
ORD005807,2025-10-18,PROD007,WH003,14,14,49297.93
ORD005808,2025-10-18,PROD008,WH003,35,35,24913.67
ORD005809,2025-10-18,PROD009,WH004,46,46,16654.36
ORD005810,2025-10-18,PROD010,WH001,37,37,11997.86
ORD005811,2025-10-18,PROD011,WH001,62,62,4968.0
ORD005812,2025-10-18,PROD012,WH001,19,19,29770.45
ORD005813,2025-10-18,PROD013,WH004,119,119,2519.21
ORD005814,2025-10-18,PROD014,WH004,100,100,3431.69
ORD005815,2025-10-18,PROD015,WH004,38,38,20849.41
ORD005816,2025-10-18,PROD016,WH004,28,28,34752.1
ORD005817,2025-10-18,PROD017,WH003,46,46,13686.03
ORD005818,2025-10-18,PROD018,WH003,34,34,36986.74
ORD005819,2025-10-18,PROD019,WH001,9,9,190158.5
ORD005820,2025-10-18,PROD020,WH001,15,15,97547.77
ORD005821,2025-10-19,PROD001,WH001,7,7,246587.95
ORD005822,2025-10-19,PROD002,WH001,5,5,403718.16
ORD005823,2025-10-19,PROD003,WH002,16,16,128244.66
ORD005824,2025-10-19,PROD004,WH002,16,16,59162.35
ORD005825,2025-10-19,PROD005,WH003,21,21,40123.27
ORD005826,2025-10-19,PROD006,WH003,8,8,163379.42
ORD005827,2025-10-19,PROD007,WH003,16,16,49030.89
ORD005828,2025-10-19,PROD008,WH003,26,26,24479.18
ORD005829,2025-10-19,PROD009,WH004,38,38,16673.57
ORD005830,2025-10-19,PROD010,WH001,32,32,11801.8
ORD005831,2025-10-19,PROD011,WH001,91,91,5029.31
ORD005832,2025-10-19,PROD012,WH001,22,22,29665.79
ORD005833,2025-10-19,PROD013,WH004,121,121,2573.38
ORD005834,2025-10-19,PROD014,WH004,67,67,3435.97
ORD005835,2025-10-19,PROD015,WH004,17,17,21385.07
ORD005836,2025-10-19,PROD016,WH004,22,22,33175.51
ORD005837,2025-10-19,PROD017,WH003,55,55,13381.29
ORD005838,2025-10-19,PROD018,WH003,26,26,37415.78
ORD005839,2025-10-19,PROD019,WH001,6,6,195435.93
ORD005840,2025-10-19,PROD020,WH001,13,13,97154.38
ORD005841,2025-10-20,PROD001,WH001,9,9,243192.04
ORD005842,2025-10-20,PROD002,WH001,4,4,403793.96
ORD005843,2025-10-20,PROD003,WH002,8,8,127334.36
ORD005844,2025-10-20,PROD004,WH002,21,21,57343.06
ORD005845,2025-10-20,PROD005,WH003,26,26,39249.48
ORD005846,2025-10-20,PROD006,WH003,12,12,166911.09
ORD005847,2025-10-20,PROD007,WH003,17,17,47301.82
ORD005848,2025-10-20,PROD008,WH003,27,27,24978.32
ORD005849,2025-10-20,PROD009,WH004,45,45,16624.16
ORD005850,2025-10-20,PROD010,WH001,55,55,12161.71
ORD005851,2025-10-20,PROD011,WH001,60,60,4972.05
ORD005852,2025-10-20,PROD012,WH001,42,42,29353.04
ORD005853,2025-10-20,PROD013,WH004,150,150,2536.24
ORD005854,2025-10-20,PROD014,WH004,88,88,3416.71
ORD005855,2025-10-20,PROD015,WH004,28,28,21094.27
ORD005856,2025-10-20,PROD016,WH004,19,19,34219.27
ORD005857,2025-10-20,PROD017,WH003,32,32,13848.58
ORD005858,2025-10-20,PROD018,WH003,41,41,37204.24
ORD005859,2025-10-20,PROD019,WH001,7,7,191748.15
ORD005860,2025-10-20,PROD020,WH001,13,13,99284.61
ORD005861,2025-10-21,PROD001,WH001,7,7,238571.73
ORD005862,2025-10-21,PROD002,WH001,10,10,410044.9
ORD005863,2025-10-21,PROD003,WH002,17,17,123003.38
ORD005864,2025-10-21,PROD004,WH002,14,14,57864.92
ORD005865,2025-10-21,PROD005,WH003,30,30,40448.43
ORD005866,2025-10-21,PROD006,WH003,12,12,164575.42
ORD005867,2025-10-21,PROD007,WH003,18,18,46682.42
ORD005868,2025-10-21,PROD008,WH003,22,22,24636.74
ORD005869,2025-10-21,PROD009,WH004,44,44,16848.49
ORD005870,2025-10-21,PROD010,WH001,30,30,11895.4
ORD005871,2025-10-21,PROD011,WH001,83,83,4874.3
ORD005872,2025-10-21,PROD012,WH001,26,26,29909.23
ORD005873,2025-10-21,PROD013,WH004,89,89,2528.79
ORD005874,2025-10-21,PROD014,WH004,84,84,3405.22
ORD005875,2025-10-21,PROD015,WH004,34,34,21316.16
ORD005876,2025-10-21,PROD016,WH004,28,28,34928.41
ORD005877,2025-10-21,PROD017,WH003,38,38,13102.56
ORD005878,2025-10-21,PROD018,WH003,31,31,37301.62
ORD005879,2025-10-21,PROD019,WH001,5,5,190495.76
ORD005880,2025-10-21,PROD020,WH001,14,14,98308.3
ORD005881,2025-10-22,PROD001,WH001,7,7,243810.61
ORD005882,2025-10-22,PROD002,WH001,5,5,405378.5
ORD005883,2025-10-22,PROD003,WH002,22,22,123452.19
ORD005884,2025-10-22,PROD004,WH002,16,16,56263.22
ORD005885,2025-10-22,PROD005,WH003,24,24,39448.3
ORD005886,2025-10-22,PROD006,WH003,15,15,162204.94
ORD005887,2025-10-22,PROD007,WH003,14,14,47548.53
ORD005888,2025-10-22,PROD008,WH003,27,27,24471.48
ORD005889,2025-10-22,PROD009,WH004,12,12,17096.54
ORD005890,2025-10-22,PROD010,WH001,44,44,11811.89
ORD005891,2025-10-22,PROD011,WH001,91,91,5099.53
ORD005892,2025-10-22,PROD012,WH001,41,41,29612.2
ORD005893,2025-10-22,PROD013,WH004,85,85,2456.63
ORD005894,2025-10-22,PROD014,WH004,59,59,3406.92
ORD005895,2025-10-22,PROD015,WH004,30,30,21302.28
