date,product_id,warehouse_id,opening_stock,receipts,demand,closing_stock,stockout_units
2025-10-10,PROD008,WH003,264,0,29,235,0
2025-10-10,PROD009,WH004,184,0,27,157,0
2025-10-10,PROD010,WH001,184,0,63,121,0
2025-10-10,PROD011,WH001,245,0,69,176,0
2025-10-10,PROD012,WH001,55,197,23,229,0
2025-10-10,PROD013,WH004,824,0,89,735,0
2025-10-10,PROD014,WH004,153,451,88,516,0
2025-10-10,PROD015,WH004,171,0,31,140,0
2025-10-10,PROD016,WH004,187,0,16,171,0
2025-10-10,PROD017,WH003,235,0,38,197,0
2025-10-10,PROD018,WH003,111,0,32,79,0
2025-10-10,PROD019,WH001,47,0,7,40,0
2025-10-10,PROD020,WH001,43,0,63,0,20
2025-10-11,PROD001,WH001,75,0,9,66,0
2025-10-11,PROD002,WH001,52,0,6,46,0
2025-10-11,PROD003,WH002,44,137,16,165,0
2025-10-11,PROD004,WH002,143,0,13,130,0
2025-10-11,PROD005,WH003,62,146,27,181,0
2025-10-11,PROD006,WH003,72,0,9,63,0
2025-10-11,PROD007,WH003,182,0,15,167,0
2025-10-11,PROD008,WH003,235,0,25,210,0
2025-10-11,PROD009,WH004,157,0,34,123,0
2025-10-11,PROD010,WH001,121,311,43,389,0
2025-10-11,PROD011,WH001,176,546,59,663,0
2025-10-11,PROD012,WH001,229,0,40,189,0
2025-10-11,PROD013,WH004,735,0,74,661,0
2025-10-11,PROD014,WH004,516,0,103,413,0
2025-10-11,PROD015,WH004,140,0,33,107,0
2025-10-11,PROD016,WH004,171,0,22,149,0
2025-10-11,PROD017,WH003,197,0,53,144,0
2025-10-11,PROD018,WH003,79,255,17,317,0
2025-10-11,PROD019,WH001,40,0,8,32,0
2025-10-11,PROD020,WH001,0,70,89,0,19
2025-10-12,PROD001,WH001,66,0,14,52,0
2025-10-12,PROD002,WH001,46,0,4,42,0
2025-10-12,PROD003,WH002,165,0,17,148,0
2025-10-12,PROD004,WH002,130,0,22,108,0
2025-10-12,PROD005,WH003,181,0,25,156,0
2025-10-12,PROD006,WH003,63,0,11,52,0
2025-10-12,PROD007,WH003,167,0,15,152,0
2025-10-12,PROD008,WH003,210,0,25,185,0
2025-10-12,PROD009,WH004,123,0,24,99,0
2025-10-12,PROD010,WH001,389,0,40,349,0
2025-10-12,PROD011,WH001,663,0,89,574,0
2025-10-12,PROD012,WH001,189,0,21,168,0
2025-10-12,PROD013,WH004,661,0,108,553,0
2025-10-12,PROD014,WH004,413,0,81,332,0
2025-10-12,PROD015,WH004,107,0,37,70,0
2025-10-12,PROD016,WH004,149,0,27,122,0
2025-10-12,PROD017,WH003,144,0,30,114,0
2025-10-12,PROD018,WH003,317,0,23,294,0
2025-10-12,PROD019,WH001,32,0,11,21,0
2025-10-12,PROD020,WH001,0,106,5,101,0
2025-10-13,PROD001,WH001,52,0,10,42,0
2025-10-13,PROD002,WH001,42,0,7,35,0
2025-10-13,PROD003,WH002,148,0,11,137,0
2025-10-13,PROD004,WH002,108,0,21,87,0
2025-10-13,PROD005,WH003,156,0,25,131,0
2025-10-13,PROD006,WH003,52,0,12,40,0
2025-10-13,PROD007,WH003,152,0,12,140,0
2025-10-13,PROD008,WH003,185,0,41,144,0
2025-10-13,PROD009,WH004,99,195,46,248,0
2025-10-13,PROD010,WH001,349,0,34,315,0
2025-10-13,PROD011,WH001,574,0,93,481,0
2025-10-13,PROD012,WH001,168,0,34,134,0
2025-10-13,PROD013,WH004,553,0,117,436,0
2025-10-13,PROD014,WH004,332,0,59,273,0
2025-10-13,PROD015,WH004,70,158,35,193,0
2025-10-13,PROD016,WH004,122,0,23,99,0
2025-10-13,PROD017,WH003,114,232,34,312,0
2025-10-13,PROD018,WH003,294,0,37,257,0
2025-10-13,PROD019,WH001,21,45,7,59,0
2025-10-13,PROD020,WH001,101,0,9,92,0
2025-10-14,PROD001,WH001,42,0,8,34,0
2025-10-14,PROD002,WH001,35,0,7,28,0
2025-10-14,PROD003,WH002,137,0,14,123,0
2025-10-14,PROD004,WH002,87,0,22,65,0
2025-10-14,PROD005,WH003,131,0,21,110,0
2025-10-14,PROD006,WH003,40,0,8,32,0
2025-10-14,PROD007,WH003,140,0,20,120,0
2025-10-14,PROD008,WH003,144,0,23,121,0
2025-10-14,PROD009,WH004,248,0,31,217,0
2025-10-14,PROD010,WH001,315,0,63,252,0
2025-10-14,PROD011,WH001,481,0,77,404,0
2025-10-14,PROD012,WH001,134,0,23,111,0
2025-10-14,PROD013,WH004,436,0,130,306,0
2025-10-14,PROD014,WH004,273,0,63,210,0
2025-10-14,PROD015,WH004,193,0,35,158,0
2025-10-14,PROD016,WH004,99,0,17,82,0
2025-10-14,PROD017,WH003,312,0,40,272,0
2025-10-14,PROD018,WH003,257,0,53,204,0
2025-10-14,PROD019,WH001,59,0,8,51,0
2025-10-14,PROD020,WH001,92,0,7,85,0
2025-10-15,PROD001,WH001,34,0,7,27,0
2025-10-15,PROD002,WH001,28,0,7,21,0
2025-10-15,PROD003,WH002,123,0,15,108,0
2025-10-15,PROD004,WH002,65,0,10,55,0
2025-10-15,PROD005,WH003,110,0,35,75,0
2025-10-15,PROD006,WH003,32,0,11,21,0
2025-10-15,PROD007,WH003,120,0,11,109,0
2025-10-15,PROD008,WH003,121,0,19,102,0
2025-10-15,PROD009,WH004,217,0,29,188,0
2025-10-15,PROD010,WH001,252,0,41,211,0
2025-10-15,PROD011,WH001,404,0,92,312,0
2025-10-15,PROD012,WH001,111,0,22,89,0
2025-10-15,PROD013,WH004,306,0,99,207,0
2025-10-15,PROD014,WH004,210,728,65,873,0
2025-10-15,PROD015,WH004,158,0,39,119,0
2025-10-15,PROD016,WH004,82,0,17,65,0
2025-10-15,PROD017,WH003,272,0,29,243,0
2025-10-15,PROD018,WH003,204,0,29,175,0
2025-10-15,PROD019,WH001,51,0,5,46,0
2025-10-15,PROD020,WH001,85,0,9,76,0
2025-10-16,PROD001,WH001,27,0,13,14,0
2025-10-16,PROD002,WH001,21,0,5,16,0
2025-10-16,PROD003,WH002,108,0,14,94,0
2025-10-16,PROD004,WH002,55,126,22,159,0
2025-10-16,PROD005,WH003,75,0,14,61,0
2025-10-16,PROD006,WH003,21,59,11,69,0
2025-10-16,PROD007,WH003,109,0,19,90,0
2025-10-16,PROD008,WH003,102,0,38,64,0
2025-10-16,PROD009,WH004,188,0,22,166,0
2025-10-16,PROD010,WH001,211,0,19,192,0
2025-10-16,PROD011,WH001,312,0,54,258,0
2025-10-16,PROD012,WH001,89,0,14,75,0
2025-10-16,PROD013,WH004,207,865,94,978,0
2025-10-16,PROD014,WH004,873,0,48,825,0
2025-10-16,PROD015,WH004,119,0,25,94,0
2025-10-16,PROD016,WH004,65,0,11,54,0
2025-10-16,PROD017,WH003,243,0,32,211,0
2025-10-16,PROD018,WH003,175,0,33,142,0
2025-10-16,PROD019,WH001,46,0,5,41,0
2025-10-16,PROD020,WH001,76,0,8,68,0
2025-10-17,PROD001,WH001,14,57,5,66,0
2025-10-17,PROD002,WH001,16,38,3,51,0
2025-10-17,PROD003,WH002,94,0,8,86,0
2025-10-17,PROD004,WH002,159,0,19,140,0
2025-10-17,PROD005,WH003,61,155,22,194,0
2025-10-17,PROD006,WH003,69,0,10,59,0
2025-10-17,PROD007,WH003,90,0,13,77,0
2025-10-17,PROD008,WH003,64,178,46,196,0
2025-10-17,PROD009,WH004,166,0,41,125,0
2025-10-17,PROD010,WH001,192,0,48,144,0
2025-10-17,PROD011,WH001,258,0,113,145,0
2025-10-17,PROD012,WH001,75,0,28,47,0
2025-10-17,PROD013,WH004,978,0,86,892,0
2025-10-17,PROD014,WH004,825,0,67,758,0
2025-10-17,PROD015,WH004,94,0,14,80,0
2025-10-17,PROD016,WH004,54,198,34,218,0
2025-10-17,PROD017,WH003,211,0,34,177,0
2025-10-17,PROD018,WH003,142,0,50,92,0
2025-10-17,PROD019,WH001,41,0,64,0,23
2025-10-17,PROD020,WH001,68,0,8,60,0
2025-10-18,PROD001,WH001,66,0,11,55,0
2025-10-18,PROD002,WH001,51,0,4,47,0
2025-10-18,PROD003,WH002,86,0,16,70,0
2025-10-18,PROD004,WH002,140,0,23,117,0
2025-10-18,PROD005,WH003,194,0,20,174,0
2025-10-18,PROD006,WH003,59,0,6,53,0
2025-10-18,PROD007,WH003,77,0,14,63,0
2025-10-18,PROD008,WH003,196,0,35,161,0
2025-10-18,PROD009,WH004,125,0,46,79,0
2025-10-18,PROD010,WH001,144,0,37,107,0
2025-10-18,PROD011,WH001,145,560,62,643,0
2025-10-18,PROD012,WH001,47,200,19,228,0
2025-10-18,PROD013,WH004,892,0,119,773,0
2025-10-18,PROD014,WH004,758,0,100,658,0
2025-10-18,PROD015,WH004,80,176,38,218,0
2025-10-18,PROD016,WH004,218,0,28,190,0
2025-10-18,PROD017,WH003,177,0,46,131,0
2025-10-18,PROD018,WH003,92,262,34,320,0
2025-10-18,PROD019,WH001,0,50,9,41,0
2025-10-18,PROD020,WH001,60,0,15,45,0
2025-10-19,PROD001,WH001,55,0,7,48,0
2025-10-19,PROD002,WH001,47,0,5,42,0
2025-10-19,PROD003,WH002,70,0,16,54,0
2025-10-19,PROD004,WH002,117,0,16,101,0
2025-10-19,PROD005,WH003,174,0,21,153,0
2025-10-19,PROD006,WH003,53,0,8,45,0
2025-10-19,PROD007,WH003,63,0,16,47,0
2025-10-19,PROD008,WH003,161,0,26,135,0
2025-10-19,PROD009,WH004,79,184,38,225,0
2025-10-19,PROD010,WH001,107,357,32,432,0
2025-10-19,PROD011,WH001,643,0,91,552,0
2025-10-19,PROD012,WH001,228,0,22,206,0
2025-10-19,PROD013,WH004,773,0,121,652,0
2025-10-19,PROD014,WH004,658,0,67,591,0
2025-10-19,PROD015,WH004,218,0,17,201,0
2025-10-19,PROD016,WH004,190,0,22,168,0
2025-10-19,PROD017,WH003,131,0,55,76,0
2025-10-19,PROD018,WH003,320,0,26,294,0
2025-10-19,PROD019,WH001,41,0,6,35,0
2025-10-19,PROD020,WH001,45,0,13,32,0
2025-10-20,PROD001,WH001,48,0,9,39,0
2025-10-20,PROD002,WH001,42,0,4,38,0
2025-10-20,PROD003,WH002,54,0,8,46,0
2025-10-20,PROD004,WH002,101,0,21,80,0
2025-10-20,PROD005,WH003,153,0,26,127,0
2025-10-20,PROD006,WH003,45,0,12,33,0
2025-10-20,PROD007,WH003,47,138,17,168,0
2025-10-20,PROD008,WH003,135,0,27,108,0
2025-10-20,PROD009,WH004,225,0,45,180,0
2025-10-20,PROD010,WH001,432,0,55,377,0
2025-10-20,PROD011,WH001,552,0,60,492,0
2025-10-20,PROD012,WH001,206,0,42,164,0
2025-10-20,PROD013,WH004,652,0,150,502,0
2025-10-20,PROD014,WH004,591,0,88,503,0
2025-10-20,PROD015,WH004,201,0,28,173,0
2025-10-20,PROD016,WH004,168,0,19,149,0
2025-10-20,PROD017,WH003,76,278,32,322,0
2025-10-20,PROD018,WH003,294,0,41,253,0
2025-10-20,PROD019,WH001,35,0,7,28,0
2025-10-20,PROD020,WH001,32,101,13,120,0
2025-10-21,PROD001,WH001,39,0,7,32,0
2025-10-21,PROD002,WH001,38,0,10,28,0
2025-10-21,PROD003,WH002,46,0,17,29,0
2025-10-21,PROD004,WH002,80,0,14,66,0
2025-10-21,PROD005,WH003,127,0,30,97,0
2025-10-21,PROD006,WH003,33,0,12,21,0
2025-10-21,PROD007,WH003,168,0,18,150,0
2025-10-21,PROD008,WH003,108,0,22,86,0
2025-10-21,PROD009,WH004,180,0,44,136,0
2025-10-21,PROD010,WH001,377,0,30,347,0
2025-10-21,PROD011,WH001,492,0,83,409,0
2025-10-21,PROD012,WH001,164,0,26,138,0
2025-10-21,PROD013,WH004,502,0,89,413,0
2025-10-21,PROD014,WH004,503,0,84,419,0
2025-10-21,PROD015,WH004,173,0,34,139,0
2025-10-21,PROD016,WH004,149,0,28,121,0
2025-10-21,PROD017,WH003,322,0,38,284,0
2025-10-21,PROD018,WH003,253,0,31,222,0
2025-10-21,PROD019,WH001,28,0,5,23,0
2025-10-21,PROD020,WH001,120,0,14,106,0
2025-10-22,PROD001,WH001,32,0,7,25,0
2025-10-22,PROD002,WH001,28,0,5,23,0
2025-10-22,PROD003,WH002,29,123,22,130,0
2025-10-22,PROD004,WH002,66,0,16,50,0
2025-10-22,PROD005,WH003,97,0,24,73,0
2025-10-22,PROD006,WH003,21,88,15,94,0
2025-10-22,PROD007,WH003,150,0,14,136,0
2025-10-22,PROD008,WH003,86,214,27,273,0
2025-10-22,PROD009,WH004,136,0,12,124,0
2025-10-22,PROD010,WH001,347,0,44,303,0
2025-10-22,PROD011,WH001,409,0,91,318,0
2025-10-22,PROD012,WH001,138,0,41,97,0
2025-10-22,PROD013,WH004,413,0,85,328,0
2025-10-22,PROD014,WH004,419,0,59,360,0
2025-10-22,PROD015,WH004,139,0,30,109,0
2025-10-22,PROD016,WH004,121,0,21,100,0
2025-10-22,PROD017,WH003,284,0,27,257,0
2025-10-22,PROD018,WH003,222,0,40,182,0
2025-10-22,PROD019,WH001,23,40,8,55,0
2025-10-22,PROD020,WH001,106,0,11,95,0
2025-10-23,PROD001,WH001,25,0,8,17,0
2025-10-23,PROD002,WH001,23,0,6,17,0
2025-10-23,PROD003,WH002,130,0,24,106,0
2025-10-23,PROD004,WH002,50,160,26,184,0
2025-10-23,PROD005,WH003,73,198,27,244,0
2025-10-23,PROD006,WH003,94,0,13,81,0
2025-10-23,PROD007,WH003,136,0,18,118,0
2025-10-23,PROD008,WH003,273,0,36,237,0
2025-10-23,PROD009,WH004,124,0,31,93,0
2025-10-23,PROD010,WH001,303,0,54,249,0
2025-10-23,PROD011,WH001,318,0,62,256,0
2025-10-23,PROD012,WH001,97,0,25,72,0
2025-10-23,PROD013,WH004,328,0,81,247,0
2025-10-23,PROD014,WH004,360,0,95,265,0
2025-10-23,PROD015,WH004,109,0,31,78,0
2025-10-23,PROD016,WH004,100,0,23,77,0
2025-10-23,PROD017,WH003,257,0,63,194,0
2025-10-23,PROD018,WH003,182,0,41,141,0
2025-10-23,PROD019,WH001,55,0,6,49,0
2025-10-23,PROD020,WH001,95,0,14,81,0
2025-10-24,PROD001,WH001,17,72,11,78,0
2025-10-24,PROD002,WH001,17,37,4,50,0
2025-10-24,PROD003,WH002,106,0,13,93,0
2025-10-24,PROD004,WH002,184,0,24,160,0
2025-10-24,PROD005,WH003,244,0,23,221,0
2025-10-24,PROD006,WH003,81,0,11,70,0
2025-10-24,PROD007,WH003,118,0,15,103,0
2025-10-24,PROD008,WH003,237,0,34,203,0
2025-10-24,PROD009,WH004,93,324,26,391,0
2025-10-24,PROD010,WH001,249,0,36,213,0
2025-10-24,PROD011,WH001,256,0,28,228,0
2025-10-24,PROD012,WH001,72,240,26,286,0
2025-10-24,PROD013,WH004,247,766,105,908,0
2025-10-24,PROD014,WH004,265,0,99,166,0
2025-10-24,PROD015,WH004,78,171,22,227,0
2025-10-24,PROD016,WH004,77,0,22,55,0
2025-10-24,PROD017,WH003,194,0,33,161,0
2025-10-24,PROD018,WH003,141,0,55,86,0
2025-10-24,PROD019,WH001,49,0,9,40,0
2025-10-24,PROD020,WH001,81,0,14,67,0
2025-10-25,PROD001,WH001,78,0,9,69,0
2025-10-25,PROD002,WH001,50,0,8,42,0
2025-10-25,PROD003,WH002,93,0,8,85,0
2025-10-25,PROD004,WH002,160,0,17,143,0
2025-10-25,PROD005,WH003,221,0,22,199,0
2025-10-25,PROD006,WH003,70,0,15,55,0
2025-10-25,PROD007,WH003,103,0,18,85,0
2025-10-25,PROD008,WH003,203,0,14,189,0
2025-10-25,PROD009,WH004,391,0,27,364,0
2025-10-25,PROD010,WH001,213,0,55,158,0
2025-10-25,PROD011,WH001,228,0,64,164,0
2025-10-25,PROD012,WH001,286,0,36,250,0
2025-10-25,PROD013,WH004,908,0,83,825,0
2025-10-25,PROD014,WH004,166,588,1110,0,356
2025-10-25,PROD015,WH004,227,0,26,201,0
2025-10-25,PROD016,WH004,55,192,26,221,0
2025-10-25,PROD017,WH003,161,0,36,125,0
2025-10-25,PROD018,WH003,86,175,36,225,0
2025-10-25,PROD019,WH001,40,0,5,35,0
2025-10-25,PROD020,WH001,67,0,13,54,0
2025-10-26,PROD001,WH001,69,0,5,64,0
2025-10-26,PROD002,WH001,42,0,5,37,0
2025-10-26,PROD003,WH002,85,0,11,74,0
2025-10-26,PROD004,WH002,143,0,13,130,0
2025-10-26,PROD005,WH003,199,0,38,161,0
2025-10-26,PROD006,WH003,55,0,6,49,0
2025-10-26,PROD007,WH003,85,0,17,68,0
2025-10-26,PROD008,WH003,189,0,33,156,0
2025-10-26,PROD009,WH004,364,0,43,321,0
2025-10-26,PROD010,WH001,158,0,49,109,0
2025-10-26,PROD011,WH001,164,520,68,616,0
2025-10-26,PROD012,WH001,250,0,24,226,0
2025-10-26,PROD013,WH004,825,0,84,741,0
2025-10-26,PROD014,WH004,0,663,91,572,0
2025-10-26,PROD015,WH004,201,0,20,181,0
2025-10-26,PROD016,WH004,221,0,23,198,0
2025-10-26,PROD017,WH003,125,0,34,91,0
2025-10-26,PROD018,WH003,225,0,16,209,0
2025-10-26,PROD019,WH001,35,0,9,26,0
2025-10-26,PROD020,WH001,54,0,9,45,0
2025-10-27,PROD001,WH001,64,0,10,54,0
2025-10-27,PROD002,WH001,37,0,5,32,0
2025-10-27,PROD003,WH002,74,0,12,62,0
2025-10-27,PROD004,WH002,130,0,33,97,0
2025-10-27,PROD005,WH003,161,0,18,143,0
2025-10-27,PROD006,WH003,49,0,8,41,0
2025-10-27,PROD007,WH003,68,0,20,48,0
2025-10-27,PROD008,WH003,156,0,27,129,0
2025-10-27,PROD009,WH004,321,0,37,284,0
2025-10-27,PROD010,WH001,109,297,43,363,0
2025-10-27,PROD011,WH001,616,0,47,569,0
2025-10-27,PROD012,WH001,226,0,31,195,0
2025-10-27,PROD013,WH004,741,0,210,531,0
2025-10-27,PROD014,WH004,572,0,97,475,0
2025-10-27,PROD015,WH004,181,0,33,148,0
2025-10-27,PROD016,WH004,198,0,24,174,0
2025-10-27,PROD017,WH003,91,223,50,264,0
2025-10-27,PROD018,WH003,209,0,29,180,0
2025-10-27,PROD019,WH001,26,0,8,18,0
2025-10-27,PROD020,WH001,45,0,11,34,0
2025-10-28,PROD001,WH001,54,0,7,47,0
2025-10-28,PROD002,WH001,32,0,6,26,0
2025-10-28,PROD003,WH002,62,0,14,48,0
2025-10-28,PROD004,WH002,97,0,16,81,0
2025-10-28,PROD005,WH003,143,0,8,135,0
2025-10-28,PROD006,WH003,41,0,14,27,0
2025-10-28,PROD007,WH003,48,145,20,173,0
2025-10-28,PROD008,WH003,129,0,23,106,0
2025-10-28,PROD009,WH004,284,0,33,251,0
2025-10-28,PROD010,WH001,363,0,47,316,0
2025-10-28,PROD011,WH001,569,0,63,506,0
2025-10-28,PROD012,WH001,195,0,20,175,0
2025-10-28,PROD013,WH004,531,0,79,452,0
2025-10-28,PROD014,WH004,475,0,35,440,0
2025-10-28,PROD015,WH004,148,0,19,129,0
2025-10-28,PROD016,WH004,174,0,22,152,0
2025-10-28,PROD017,WH003,264,0,31,233,0
2025-10-28,PROD018,WH003,180,0,49,131,0
2025-10-28,PROD019,WH001,18,79,9,88,0
2025-10-28,PROD020,WH001,34,68,9,93,0
2025-10-29,PROD001,WH001,47,0,9,38,0
2025-10-29,PROD002,WH001,26,0,5,21,0
2025-10-29,PROD003,WH002,48,0,12,36,0
2025-10-29,PROD004,WH002,81,0,20,61,0
2025-10-29,PROD005,WH003,135,0,24,111,0
2025-10-29,PROD006,WH003,27,56,8,75,0
2025-10-29,PROD007,WH003,173,0,19,154,0
2025-10-29,PROD008,WH003,106,0,11,95,0
2025-10-29,PROD009,WH004,251,0,49,202,0
2025-10-29,PROD010,WH001,316,0,43,273,0
2025-10-29,PROD011,WH001,506,0,104,402,0
2025-10-29,PROD012,WH001,175,0,22,153,0
2025-10-29,PROD013,WH004,452,0,110,342,0
2025-10-29,PROD014,WH004,440,0,58,382,0
2025-10-29,PROD015,WH004,129,0,25,104,0
2025-10-29,PROD016,WH004,152,0,12,140,0
2025-10-29,PROD017,WH003,233,0,46,187,0
2025-10-29,PROD018,WH003,131,0,20,111,0
2025-10-29,PROD019,WH001,88,0,7,81,0
2025-10-29,PROD020,WH001,93,0,10,83,0
2025-10-30,PROD001,WH001,38,0,9,29,0
2025-10-30,PROD002,WH001,21,0,5,16,0
2025-10-30,PROD003,WH002,36,94,21,109,0
2025-10-30,PROD004,WH002,61,0,20,41,0
2025-10-30,PROD005,WH003,111,0,34,77,0
2025-10-30,PROD006,WH003,75,0,8,67,0
2025-10-30,PROD007,WH003,154,0,6,148,0
2025-10-30,PROD008,WH003,95,0,35,60,0
2025-10-30,PROD009,WH004,202,0,42,160,0
2025-10-30,PROD010,WH001,273,0,54,219,0
2025-10-30,PROD011,WH001,402,0,72,330,0
2025-10-30,PROD012,WH001,153,0,16,137,0
2025-10-30,PROD013,WH004,342,0,73,269,0
2025-10-30,PROD014,WH004,382,0,89,293,0
2025-10-30,PROD015,WH004,104,0,19,85,0
2025-10-30,PROD016,WH004,140,0,16,124,0
2025-10-30,PROD017,WH003,187,0,41,146,0
2025-10-30,PROD018,WH003,111,0,37,74,0
2025-10-30,PROD019,WH001,81,0,10,71,0
2025-10-30,PROD020,WH001,83,0,9,74,0
2025-10-31,PROD001,WH001,29,0,8,21,0
2025-10-31,PROD002,WH001,16,40,5,51,0
2025-10-31,PROD003,WH002,109,0,15,94,0
2025-10-31,PROD004,WH002,41,119,16,144,0
2025-10-31,PROD005,WH003,77,0,36,41,0
2025-10-31,PROD006,WH003,67,0,5,62,0
2025-10-31,PROD007,WH003,148,0,250,0,102
2025-10-31,PROD008,WH003,60,193,15,238,0
2025-10-31,PROD009,WH004,160,0,47,113,0
2025-10-31,PROD010,WH001,219,0,16,203,0
2025-10-31,PROD011,WH001,330,0,109,221,0
2025-10-31,PROD012,WH001,137,0,24,113,0
2025-10-31,PROD013,WH004,269,864,111,1022,0
2025-10-31,PROD014,WH004,293,0,56,237,0
2025-10-31,PROD015,WH004,85,151,30,206,0
2025-10-31,PROD016,WH004,124,0,24,100,0
2025-10-31,PROD017,WH003,146,0,48,98,0
2025-10-31,PROD018,WH003,74,237,35,276,0
2025-10-31,PROD019,WH001,71,0,6,65,0
2025-10-31,PROD020,WH001,74,0,8,66,0
2025-11-01,PROD001,WH001,21,65,8,78,0
2025-11-01,PROD002,WH001,51,0,7,44,0
2025-11-01,PROD003,WH002,94,0,14,80,0
2025-11-01,PROD004,WH002,144,0,20,124,0
2025-11-01,PROD005,WH003,41,224,425,0,160
2025-11-01,PROD006,WH003,62,0,8,54,0
2025-11-01,PROD007,WH003,0,143,16,127,0
2025-11-01,PROD008,WH003,238,0,33,205,0
2025-11-01,PROD009,WH004,113,0,39,74,0
2025-11-01,PROD010,WH001,203,0,67,136,0
2025-11-01,PROD011,WH001,221,0,69,152,0
2025-11-01,PROD012,WH001,113,0,18,95,0
2025-11-01,PROD013,WH004,1022,0,63,959,0
2025-11-01,PROD014,WH004,237,696,62,871,0
2025-11-01,PROD015,WH004,206,0,27,179,0
2025-11-01,PROD016,WH004,100,0,17,83,0
2025-11-01,PROD017,WH003,98,207,47,258,0
2025-11-01,PROD018,WH003,276,0,30,246,0
2025-11-01,PROD019,WH001,65,0,9,56,0
2025-11-01,PROD020,WH001,66,0,13,53,0
2025-11-02,PROD001,WH001,78,0,10,68,0
2025-11-02,PROD002,WH001,44,0,8,36,0
2025-11-02,PROD003,WH002,80,0,11,69,0
2025-11-02,PROD004,WH002,124,0,28,96,0
2025-11-02,PROD005,WH003,0,166,24,142,0
2025-11-02,PROD006,WH003,54,0,11,43,0
2025-11-02,PROD007,WH003,127,0,14,113,0
2025-11-02,PROD008,WH003,205,0,32,173,0
2025-11-02,PROD009,WH004,74,249,25,298,0
2025-11-02,PROD010,WH001,136,0,52,84,0
2025-11-02,PROD011,WH001,152,498,45,605,0
2025-11-02,PROD012,WH001,95,0,19,76,0
2025-11-02,PROD013,WH004,959,0,1834,0,875
2025-11-02,PROD014,WH004,871,0,67,804,0
2025-11-02,PROD015,WH004,179,0,27,152,0
2025-11-02,PROD016,WH004,83,0,19,64,0
2025-11-02,PROD017,WH003,258,0,35,223,0
2025-11-02,PROD018,WH003,246,0,28,218,0
2025-11-02,PROD019,WH001,56,0,5,51,0
2025-11-02,PROD020,WH001,53,0,13,40,0
2025-11-03,PROD001,WH001,68,0,8,60,0
2025-11-03,PROD002,WH001,36,0,8,28,0
2025-11-03,PROD003,WH002,69,0,101,0,32
2025-11-03,PROD004,WH002,96,0,15,81,0
2025-11-03,PROD005,WH003,142,0,31,111,0
2025-11-03,PROD006,WH003,43,0,6,37,0
2025-11-03,PROD007,WH003,113,0,19,94,0
2025-11-03,PROD008,WH003,173,0,48,125,0
2025-11-03,PROD009,WH004,298,0,35,263,0
2025-11-03,PROD010,WH001,84,312,51,345,0
2025-11-03,PROD011,WH001,605,0,73,532,0
2025-11-03,PROD012,WH001,76,0,25,51,0
2025-11-03,PROD013,WH004,0,828,106,722,0
2025-11-03,PROD014,WH004,804,0,67,737,0
2025-11-03,PROD015,WH004,152,0,26,126,0
2025-11-03,PROD016,WH004,64,0,18,46,0
2025-11-03,PROD017,WH003,223,0,39,184,0
2025-11-03,PROD018,WH003,218,0,42,176,0
2025-11-03,PROD019,WH001,51,0,6,45,0
2025-11-03,PROD020,WH001,40,0,17,23,0
2025-11-04,PROD001,WH001,60,0,6,54,0
2025-11-04,PROD002,WH001,28,0,41,0,13
2025-11-04,PROD003,WH002,0,120,17,103,0
2025-11-04,PROD004,WH002,81,0,27,54,0
2025-11-04,PROD005,WH003,111,0,19,92,0
2025-11-04,PROD006,WH003,37,0,9,28,0
2025-11-04,PROD007,WH003,94,0,24,70,0
2025-11-04,PROD008,WH003,125,0,23,102,0
2025-11-04,PROD009,WH004,263,0,44,219,0
2025-11-04,PROD010,WH001,345,0,26,319,0
2025-11-04,PROD011,WH001,532,0,68,464,0
2025-11-04,PROD012,WH001,51,240,17,274,0
2025-11-04,PROD013,WH004,722,0,125,597,0
2025-11-04,PROD014,WH004,737,0,71,666,0
2025-11-04,PROD015,WH004,126,0,34,92,0
2025-11-04,PROD016,WH004,46,199,23,222,0
2025-11-04,PROD017,WH003,184,0,72,112,0
2025-11-04,PROD018,WH003,176,0,37,139,0
2025-11-04,PROD019,WH001,45,0,8,37,0
2025-11-04,PROD020,WH001,23,86,9,100,0
2025-11-05,PROD001,WH001,54,0,6,48,0
2025-11-05,PROD002,WH001,0,30,4,26,0
2025-11-05,PROD003,WH002,103,0,16,87,0
2025-11-05,PROD004,WH002,54,101,19,136,0
2025-11-05,PROD005,WH003,92,0,27,65,0
2025-11-05,PROD006,WH003,28,98,7,119,0
2025-11-05,PROD007,WH003,70,0,23,47,0
2025-11-05,PROD008,WH003,102,0,33,69,0
2025-11-05,PROD009,WH004,219,0,36,183,0
2025-11-05,PROD010,WH001,319,0,54,265,0
2025-11-05,PROD011,WH001,464,0,74,390,0
2025-11-05,PROD012,WH001,274,0,22,252,0
2025-11-05,PROD013,WH004,597,0,107,490,0
2025-11-05,PROD014,WH004,666,0,28,638,0
2025-11-05,PROD015,WH004,92,0,45,47,0
2025-11-05,PROD016,WH004,222,0,11,211,0
2025-11-05,PROD017,WH003,112,227,34,305,0
2025-11-05,PROD018,WH003,139,0,27,112,0
2025-11-05,PROD019,WH001,37,0,7,30,0
2025-11-05,PROD020,WH001,100,0,11,89,0
2025-11-06,PROD001,WH001,48,0,7,41,0
2025-11-06,PROD002,WH001,26,0,4,22,0
2025-11-06,PROD003,WH002,87,0,19,68,0
